eid,mid,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL,fid_1,height_1,weight_1,country_1,Height_1,Weight_1,Reach_1,Stance_1,SLpM_1,Str. Acc_1,SApM_1,Str. Def_1,TD Avg_1,TD Acc_1,TD Def_1,Sub. Avg_1,Metrictst_1,fid_2,height_2,weight_2,country_2,Height_2,Weight_2,Reach_2,Stance_2,SLpM_2,Str. Acc_2,SApM_2,Str. Def_2,TD Avg_2,TD Acc_2,TD Def_2,Sub. Avg_2,Metrictst_2,f1Age,f2Age
22541,1,10/5/12,Phil Harris,Darren Uyenoyama,loss,win,8753,4679,Submission,2,3:38,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8753,65,125,England,64,125,64,Orthodox,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0,9.01,4679,66,125,United States,66,125,64,Orthodox,1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7,7.4,29.49212868,32.97467488
22725,11,9/29/12,Stefan Struve,Stipe Miocic,win,loss,15063,39537,TKO,2,3:50,11,8,3,3,0,3,3,0,3,0,4,3,1,0,3,0,0,2,1,0,0,0,15063,84,265,Netherlands,83,265,84,Orthodox,3.39,0.5,3.49,0.48,0.74,0.66,0.63,2.5,12.39,39537,76,245,United States,76,240,80,Orthodox,5.03,0.5,3.26,0.62,2.14,0.35,0.72,0,12.62,24.61327858,30.11362081
22725,10,9/29/12,Amir Sadollah,Dan Hardy,loss,win,34071,10629,Decision,3,5:00,9,6,3,1,0,9,5,4,1,0,2,0,4,0,1,2,0,2,3,1,1,2,34071,71,170,United States,70,170,74,Orthodox,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,11.06,10629,72,170,England,72,170,74,Orthodox,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,8.59,32.09034908,30.37097878
22725,9,9/29/12,Brad Pickett,Yves Jabouin,win,loss,11743,1693,KO,1,3:40,2,1,1,1,0,4,3,1,3,0,1,0,0,1,0,0,0,0,3,1,0,0,11743,66,125,England,66,135,68,Orthodox,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,12.4,1693,66,135,Canada,67,135,68,Orthodox,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,10.48,34.01505818,33.33607118
22725,8,9/29/12,Matt Wiman,Paul Sass,win,loss,12236,23531,Submission,1,3:48,12,8,4,1,0,3,3,0,3,0,1,2,4,0,1,3,3,0,0,0,0,0,12236,70,155,United States,70,155,68,Orthodox,3.51,0.5,3.24,0.54,2.41,0.38,0.63,1.8,13.01,23531,73,155,England,72,155,73,Orthodox,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4,11.62,29.0294319,24.15331964
22725,7,9/29/12,John Maguire,John Hathaway,loss,win,15574,16704,Decision,3,5:00,2,2,0,2,0,7,6,1,2,0,1,0,1,0,0,0,0,1,5,0,0,1,15574,69,165,England,69,155,69,Southpaw,1.41,0.41,2.44,0.65,2.8,0.46,0.77,1.1,10.04,16704,74,170,England,73,170,75,Orthodox,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,10.76,29.36618754,25.24845996
22725,6,9/29/12,Che Mills,Duane Ludwig,win,loss,8800,101,TKO,1,2:28,2,1,1,0,1,8,4,4,0,2,0,1,0,0,1,0,0,1,3,1,2,0,8800,69,155,Canada,73,170,76,Orthodox,2.08,0.52,2.87,0.43,1.18,0.66,0.58,0,8.32,101,70,170,United States,70,170,70,Orthodox,4.61,0.44,3.04,0.57,0.43,0.25,0.59,0.1,10.03,30.00136893,34.15468857
22725,5,9/29/12,Jimi Manuwa,Kyle Kingsbury,win,loss,37528,16558,TKO,2,5:00,0,0,0,0,0,7,4,3,0,2,0,0,0,0,0,0,0,1,3,1,0,2,37528,72,205,England,73,205,79,Orthodox,3.56,0.59,2.93,0.5,0.72,0.25,0.68,0.5,9.73,16558,76,205,United States,76,205,76,Orthodox,2.97,0.4,3.81,0.51,2.64,0.41,0.52,0,11.26,32.61327858,30.52429843
22725,4,9/29/12,Akira Corassani,Andy Ogle,win,loss,22641,42659,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22641,68,145,Sweden,68,145,68,Orthodox,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0,10.95,42659,69,144,England,68,145,69,Orthodox,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0,7.69,30.091718,23.61670089
22725,3,9/29/12,Brad Tavares,Tom Watson,win,loss,33095,15179,Decision,3,5:00,4,3,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,33095,71,185,United States,73,185,74,Orthodox,3.12,0.41,2.49,0.55,1.29,0.32,0.75,0,8.93,15179,73,185,England,73,185,73,Orthodox,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0,10.01,24.77481177,30.21492129
22725,2,9/29/12,DaMarques Johnson,Gunnar Nelson,loss,win,12913,25246,Submission,1,3:34,9,4,5,0,2,0,0,0,0,0,2,2,0,3,2,0,0,0,0,0,0,0,12913,72,170,United States,73,170,75,Orthodox,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,9.36,25246,71,170,Iceland,71,170,72,Switch,1.98,0.56,3.68,0.51,1.67,0.62,0.7,1.2,10.92,30.25598905,24.1724846
23169,11,12/8/12,Nate Diaz,Benson Henderson,loss,win,11451,20548,Decision,5,5:00,16,11,5,3,0,5,5,0,5,0,7,1,2,0,0,5,0,0,5,0,0,0,11451,72,155,United States,72,170,76,Southpaw,4.64,0.44,3.69,0.54,1.17,0.3,0.45,1.4,12.63,20548,69,155,United States,69,170,70,Southpaw,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,10.08,27.64681725,29.06228611
23169,11,12/8/12,Nate Diaz,Benson Henderson,loss,win,11451,20548,Decision,5,5:00,16,11,5,3,0,5,5,0,5,0,7,1,2,0,0,5,0,0,5,0,0,0,11451,70,155,,72,170,76,Southpaw,4.64,0.44,3.69,0.54,1.17,0.3,0.45,1.4,12.63,20548,69,155,United States,69,170,70,Southpaw,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,10.08,,29.06228611
23169,10,12/8/12,Alexander Gustafsson,Mauricio Rua,win,loss,26162,5707,Decision,3,5:00,7,6,1,5,0,9,5,4,1,0,2,3,1,1,0,0,0,5,0,1,1,2,26162,76,205,Sweden,77,205,79,Orthodox,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6,12.44,5707,73,205,Brazil,73,205,76,Orthodox,3.75,0.51,2.58,0.56,2.17,0.48,0.45,0.9,11.4,25.8973306,31.03627652
23169,8,12/8/12,Matt Brown,Mike Swick,win,loss,14310,5199,KO,2,2:31,13,8,5,3,0,13,10,3,1,0,1,5,2,4,0,1,2,5,3,0,0,2,14310,72,170,United States,72,170,75,Orthodox,3.76,0.53,2.63,0.56,1.6,0.46,0.62,1.7,11.86,5199,73,170,United States,73,170,77,Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,8.33,31.90965092,33.47296372
23169,7,12/8/12,Jeremy Stephens,Yves Edwards,loss,win,12179,344,KO,1,1:55,14,7,7,0,2,15,9,6,0,1,0,4,3,2,0,5,1,4,3,1,2,3,12179,69,145,United States,68,145,71,Orthodox,2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,9.23,344,70,155,United States,69,155,73,Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,9.01,26.53798768,36.1889117
23169,6,12/8/12,Mike Easton,Raphael Assuncao,loss,win,9626,9574,Decision,3,5:00,3,3,0,3,0,3,2,1,2,0,0,1,2,0,0,0,0,1,1,0,1,0,9626,66,135,United States,66,135,70,Southpaw,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0,10.4,9574,65,135,Brazil,65,135,66,Orthodox,3.37,0.42,2.2,0.69,1.55,0.34,0.78,0.4,9.75,28.87063655,30.39014374
23169,5,12/8/12,Ramsey Nijem,Joe Proctor,win,loss,36963,46307,Decision,3,5:00,3,2,1,2,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,36963,71,155,United States,71,155,75,Orthodox,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,13.32,46307,70,155,United States,70,155,72,Orthodox,3.46,0.36,3.7,0.61,0,0,0.7,1.9,10.73,24.68720055,27.32922656
23169,4,12/8/12,Henry Martinez,Daron Cruickshank,loss,win,13237,53717,KO,2,2:57,2,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,13237,67,155,United States,67,155,68,Southpaw,2.79,0.25,4.01,0.6,0,0,0.8,0,8.45,53717,68,155,United States,68,155,72,Switch,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,10.06,29.33880903,27.4934976
23169,3,12/8/12,Abel Trujillo,Marcus LeVesseur,win,loss,17129,23538,TKO,2,3:56,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17129,68,155,United States,68,155,70,Orthodox,2.77,0.42,2.17,0.6,2.38,0.51,0.4,0.5,9.75,23538,70,155,United States,69,155,70,Southpaw,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6,12.94,29.2238193,29.3963039
23169,2,12/8/12,Dennis Siver,Nam Phan,win,loss,9817,5778,Decision,3,5:00,14,9,5,1,0,5,2,3,1,0,2,3,4,2,1,2,0,0,2,0,0,3,9817,67,145,Germany,66,145,70,Orthodox,3.66,0.31,2.58,0.66,0.93,0.33,0.65,0.4,9.52,5778,66,141,United States,66,135,70,Orthodox,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2,13.19,33.9028063,29.7412731
23169,1,12/8/12,John Albert,Scott Jorgensen,loss,win,43796,16852,Submission,1,4:59,3,1,2,0,2,4,2,2,0,2,0,1,0,1,0,0,0,1,1,0,1,1,43796,69,137,United States,68,135,68,,3.05,0.49,2.82,0.35,0,0,0.5,6.1,13.31,16852,65,135,United States,65,135,66,Orthodox,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7,12.18,26.15468857,30.22587269
23437,9,11/10/12,Rich Franklin,Cung Le,loss,win,392,14883,KO,1,2:17,19,14,5,1,0,2,1,1,1,0,1,9,4,0,3,2,0,0,1,0,1,0,392,73,185,United States,73,185,75,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,10.53,14883,70,185,United States,69,185,69,Southpaw,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3,11.74,38.09993155,40.46269678
23437,8,11/10/12,Stanislav Nedkov,Thiago Silva,NC,NC,27115,14396,No,3,1:45,1,1,0,1,0,9,5,3,0,1,0,1,0,0,0,0,1,4,0,0,1,2,27115,71,203,Bulgaria,71,205,71,Orthodox,3.33,0.43,5.39,0.43,2.77,0.41,0,0,12.76,14396,73,208,Brazil,74,205,74,Orthodox,3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7,10.54,31.16221766,29.99589322
23437,7,11/10/12,Paulo Thiago,Dong Hyun Kim,loss,win,13336,16374,Decision,3,5:00,8,4,4,0,1,9,6,2,0,1,0,1,2,0,1,3,0,1,5,0,2,0,13336,71,170,Brazil,71,170,73,Orthodox,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,8.28,16374,73,170,South Korea,71,155,70,Orthodox,3.3,0.45,5.25,0.5,2.41,0.6,0.33,0,12.84,31.79192334,30.98151951
23437,7,11/10/12,Paulo Thiago,Dong Hyun Kim,loss,win,13336,16374,Decision,3,5:00,8,4,4,0,1,9,6,2,0,1,0,1,2,0,1,3,0,1,5,0,2,0,13336,71,170,Brazil,71,170,73,Orthodox,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,8.28,16374,73,170,South Korea,74,170,76,Southpaw,2.19,0.49,1.79,0.59,3.01,0.43,0.8,0.7,10,31.79192334,30.98151951
23437,6,11/10/12,Takanori Gomi,Mac Danzig,win,loss,425,3396,Decision,3,5:00,5,2,3,1,0,10,5,5,1,0,0,2,0,3,0,0,2,1,2,1,0,3,425,68,155,Japan,67,155,70,Southpaw,3.85,0.41,3.47,0.6,1.25,0.65,0.63,0.8,11.66,3396,68,155,United States,68,155,70,Orthodox,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,10.51,34.13552361,32.8569473
23437,5,11/10/12,Jon Tuck,Tiequan Zhang,win,loss,45108,16984,Decision,3,5:00,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,1,45108,70,155,Guam,71,155,73,Orthodox,3.1,0.39,3.75,0.61,0.49,0.37,0.55,0.8,10.06,16984,69,145,China,68,155,70,Orthodox,1.23,0.36,2.14,0.51,1.95,0.58,0.75,3.4,10.92,28.20260096,34.29705681
23437,4,11/10/12,Takeya Mizugaki,Jeff Hougland,win,loss,12074,4870,Decision,3,5:00,4,2,2,0,1,2,1,1,0,1,0,1,1,0,0,2,0,0,1,0,0,1,12074,67,135,Japan,67,135,68,Orthodox,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,10.41,4870,69,135,United States,67,135,68,Orthodox,1.86,0.48,3.46,0.47,0.86,0.18,0,1.1,8.41,28.90349076,34.275154
23437,3,11/10/12,Alex Caceres,Motonobu Tezuka,win,loss,41586,19390,Decision,3,5:00,5,2,3,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,41586,69,135,United States,70,145,73,Southpaw,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9,10.28,19390,67,135,Japan,67,135,66,Southpaw,0.87,0.23,2.8,0.51,1.5,0.11,0,0.5,6.52,24.39151266,25.2019165
23437,2,11/10/12,John Lineker,Yasuhiro Urushitani,win,loss,41906,1349,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41906,62,126,Brazil,63,135,67,Orthodox,5.01,0.39,4.05,0.55,0.62,0.6,0.67,0.6,12.49,1349,65,125,Japan,65,125,,Southpaw,3.47,0.39,4.71,0.65,0,0,0.8,0,10.02,22.41478439,36.1724846
23437,1,11/10/12,Tom DeBlass,Riki Fukuda,loss,win,29744,10229,Decision,3,5:00,1,0,1,0,1,3,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2,29744,,,,72,185,75,Orthodox,1.5,0.35,4.43,0.37,1,0.5,0.28,0.5,8.93,10229,72,185,Japan,72,185,73,Southpaw,4.24,0.43,3.71,0.64,2.17,0.43,0.7,0,12.32,,31.84394251
23527,12,10/13/12,Anderson Silva,Stephan Bonnar,win,loss,1356,3014,TKO,1,4:40,15,15,0,15,0,14,8,6,3,0,3,10,2,0,0,0,2,2,4,0,1,5,1356,74,185,Brazil,74,185,77,Southpaw,3.1,0.63,1.87,0.62,0.55,0.77,0.69,0.9,9.13,3014,75,205,United States,76,205,78,Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1,9.99,37.50034223,35.52635181
23527,10,10/13/12,Fabio Maldonado,Glover Teixeira,loss,win,16426,4655,TKO,2,5:00,3,1,2,0,2,1,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,16426,73,205,Brazil,73,205,75,Orthodox,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,12.93,4655,74,205,Brazil,74,205,76,Orthodox,4.03,0.44,3.33,0.57,2.63,0.54,0.58,0.8,12.92,32.57494867,32.96098563
23527,9,10/13/12,Jon Fitch,Erick Silva,win,loss,4865,15009,Decision,3,5:00,16,13,2,0,1,3,2,1,1,0,3,1,9,0,1,1,1,1,0,0,0,0,4865,72,183,United States,72,170,76,Orthodox,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,10.77,15009,71,170,Brazil,72,170,74,Orthodox,2.65,0.5,4.27,0.45,1.07,0.46,0.59,1.8,11.79,34.63381246,28.31211499
23527,8,10/13/12,Wagner Prado,Phil Davis,loss,win,53134,27802,Submission,2,4:29,1,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,53134,73,205,Brazil,72,205,74,Southpaw,1.72,0.4,3.06,0.5,0,0,0.22,0,5.9,27802,74,205,United States,74,205,79,Orthodox,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,9.93,24.78850103,28.04928131
23527,7,10/13/12,Rick Story,Demian Maia,loss,win,25989,14637,Submission,1,2:30,10,7,3,1,0,14,10,4,1,0,1,1,5,0,0,3,4,1,4,0,1,3,25989,70,170,United States,69,170,71,Southpaw,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,11.54,14637,72,170,Brazil,73,170,72,Southpaw,1.82,0.44,1.61,0.62,2.99,0.31,0.65,1.3,9.74,28.12594114,34.93497604
23527,5,10/13/12,Gleison Tibau,Francisco Trinaldo,win,loss,5993,31103,Decision,3,5:00,16,10,6,0,1,1,1,0,1,0,3,1,6,1,1,4,0,1,0,0,0,0,5993,70,155,Brazil,70,155,71,Southpaw,1.95,0.33,2.37,0.63,4.3,0.54,0.92,0.9,11.94,31103,68,155,Brazil,69,155,70,Southpaw,3.34,0.46,2.29,0.6,1.08,0.4,0.62,0.5,9.29,29.26214921,34.13826146
23527,4,10/13/12,Diego Brandao,Joey Gambino,win,loss,25097,55503,Decision,3,5:00,2,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,25097,67,145,Brazil,67,145,68,Orthodox,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,12.7,55503,67,145,United States,67,145,,Orthodox,2.47,0.35,2.53,0.51,0,0,0.42,0.8,7.08,25.38261465,23.96440794
23527,3,10/13/12,Sergio Moraes,Renee Forte,win,loss,21343,37684,Submission,3,3:10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21343,72,170,Brazil,72,170,72,Orthodox,2.32,0.45,2.72,0.65,1.16,0.3,0.75,0.4,8.75,37684,68,156,Brazil,67,155,71,Orthodox,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0,8.71,30.22587269,25.54962355
23527,2,10/13/12,Luiz Cane,Chris Camozzi,loss,win,17559,17224,Decision,3,5:00,8,4,4,0,1,6,4,2,2,0,0,3,1,0,3,0,1,1,2,1,0,1,17559,74,205,Brazil,74,185,77,Southpaw,4.79,0.41,5,0.6,0.56,0.28,1,0.3,12.94,17224,75,185,United States,74,185,76,Orthodox,3.78,0.44,2.99,0.57,0.29,0.19,0.59,0.4,9.25,31.53182752,25.8973306
23527,2,10/13/12,Luiz Cane,Chris Camozzi,loss,win,17559,17224,Decision,3,5:00,8,4,4,0,1,6,4,2,2,0,0,3,1,0,3,0,1,1,2,1,0,1,17559,74,205,Brazil,74,185,77,Southpaw,4.79,0.41,5,0.6,0.56,0.28,1,0.3,12.94,17224,75,185,United States,74,185,76,Orthodox,3.78,0.44,2.99,0.57,0.29,0.19,0.59,0.4,9.25,31.53182752,25.8973306
23527,1,10/13/12,Cristiano Marcello,Reza Madadi,win,loss,3530,18921,Decision,3,5:00,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3530,70,155,Brazil,69,155,72,Orthodox,2.56,0.33,3.61,0.58,0.44,0.11,0.2,0.9,8.73,18921,71,155,"Iran, Islamic Republic of",71,155,72,Orthodox,2.67,0.47,3.44,0.66,2.8,0.32,0.89,0.6,11.85,34.86105407,34.31622177
24185,11,12/29/12,Jim Miller,Joe Lauzon,win,loss,14463,4923,Decision,3,5:00,13,10,3,0,1,13,9,4,1,0,4,2,4,1,0,2,7,2,0,1,2,1,14463,68,155,United States,68,155,71,Southpaw,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1,11.1,4923,69,155,United States,70,155,71,Orthodox,2.62,0.38,4.74,0.57,2.27,0.43,0.54,2.3,13.85,29.33333333,28.60506502
24185,10,12/29/12,Costas Philippou,Tim Boetsch,win,loss,32432,19544,TKO,3,2:11,5,4,1,4,0,10,7,3,4,0,0,1,3,0,0,1,0,3,4,1,1,1,32432,71,185,United States,71,185,73,Orthodox,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,7.58,19544,71,205,United States,72,185,74,Orthodox,2.85,0.51,2.8,0.56,1.64,0.35,0.58,0.9,10.19,33.08418891,31.91786448
24185,9,12/29/12,Alan Belcher,Yushin Okami,loss,win,10967,5569,Decision,3,5:00,13,9,4,4,0,15,11,4,1,0,4,4,1,1,1,2,1,4,6,0,2,2,10967,74,185,United States,74,185,73,Orthodox,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,8.95,5569,74,185,Japan,74,185,72,Southpaw,2.23,0.38,2.2,0.62,1.88,0.47,0.84,0.5,9.12,28.68172485,31.44147844
24185,8,12/29/12,Chris Leben,Derek Brunson,loss,win,6258,68494,Decision,3,5:00,19,12,7,0,1,0,0,0,0,0,2,7,3,1,3,2,0,0,0,0,0,0,6258,71,185,United States,71,185,74,Southpaw,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,9.56,68494,73,186,United States,73,185,77,Southpaw,3.13,0.46,2.62,0.5,3.13,0.32,1,0.7,11.86,32.44079398,28.98562628
24185,7,12/29/12,Brad Pickett,Eddie Wineland,loss,win,11743,4173,Decision,3,5:00,3,2,1,2,0,3,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,2,11743,66,125,England,66,135,68,Orthodox,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,12.4,4173,67,135,United States,67,135,69,Orthodox,3.36,0.29,3.42,0.71,0.34,0.33,0.85,0.2,9.5,34.2642026,28.50924025
24185,6,12/29/12,Erik Perez,Byron Bloodworth,win,loss,35509,17355,TKO,1,3:50,2,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,35509,68,135,Mexico,68,135,68,Orthodox,3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2,10.91,17355,69,135,United States,68,135,69,Orthodox,1.82,0.28,5.18,0.5,0,0,0,0,7.78,23.11019849,29.37166324
24185,5,12/29/12,Jamie Varner,Melvin Guillard,win,loss,7168,7431,Decision,3,5:00,4,2,2,0,1,18,11,7,0,1,1,1,0,2,0,0,0,7,4,6,1,0,7168,68,155,United States,68,155,72,Orthodox,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,11.87,7431,69,155,United States,69,155,68,Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,8.61,28.05201916,29.7522245
24185,4,12/29/12,Michael Johnson,Myles Jury,loss,win,68788,34236,Decision,3,5:00,6,4,2,3,0,1,1,0,1,0,0,2,2,1,0,1,1,0,0,0,0,0,68788,70,155,United States,70,155,73,Southpaw,3.77,0.35,3.74,0.58,0.58,0.53,0.79,0.1,10.44,34236,71,155,United States,70,145,73,Orthodox,2.29,0.35,1.49,0.71,2.61,0.52,0,0.4,8.37,26.57084189,24.1615332
24185,3,12/29/12,Philip De Fries,Todd Duffee,loss,win,46202,22903,TKO,1,2:04,3,2,1,1,0,2,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,46202,76,248,England,77,250,82,Orthodox,2.3,0.47,3,0.37,3.29,0.42,1,0.6,11.45,22903,75,241,United States,75,260,79,Orthodox,5.58,0.35,2.61,0.6,0,0,0.9,0,10.04,26.69130732,27.06365503
24185,2,12/29/12,Leonard Garcia,Max Holloway,loss,win,2815,38671,Decision,3,5:00,7,2,5,0,3,3,2,1,2,0,1,0,1,1,0,4,0,1,1,1,0,0,2815,69,145,United States,70,145,69,Orthodox,2.77,0.24,4.79,0.52,0.3,0.26,0.42,0.5,9.8,38671,71,145,United States,71,145,69,Orthodox,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6,13.06,33.46201232,21.07049966
24185,1,12/29/12,John Moraga,Chris Cariaso,win,loss,55159,16467,Submission,3,1:11,1,1,0,1,0,5,4,1,3,0,0,1,0,0,0,0,0,0,4,0,0,1,55159,66,125,United States,66,125,66,Orthodox,2.4,0.39,2.89,0.56,0.58,0.2,0.4,0.7,8.12,16467,63,125,United States,63,125,63,Southpaw,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,9.49,28.77754962,31.59206023
24707,10,12/15/12,George Sotiropoulos,Ross Pearson,loss,win,11702,11884,TKO,3,0:41,9,7,2,0,2,8,5,3,0,1,4,1,2,0,1,1,0,1,4,1,1,1,11702,70,155,Australia,70,155,71,Orthodox,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,10.83,11884,68,155,England,68,155,69,Orthodox,3.54,0.41,3.57,0.64,0.86,0.38,0.75,0,10.15,35.43600274,28.21902806
24707,9,12/15/12,Bradley Scott,Robert Whittaker,loss,win,44442,45132,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44442,73,185,England,73,185,76,,3.63,0.42,3.99,0.58,0.4,0.15,0.71,0.6,10.48,45132,71,185,Australia,72,185,73,Orthodox,5.07,0.41,4.09,0.63,0.59,0.66,0.93,0,12.38,23.4825462,21.98767967
24707,8,12/15/12,Colin Fletcher,Norman Parke,loss,win,34621,47549,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34621,74,170,England,74,155,78,Orthodox,3.1,0.34,2.97,0.62,0,0,0.27,0,7.3,47549,71,155,Northern Ireland,71,155,70,,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0,9.94,29.93566051,25.98220397
24707,7,12/15/12,Rousimar Palhares,Hector Lombard,loss,win,16286,11292,KO,1,3:38,10,7,3,0,1,1,0,1,0,1,5,0,2,0,2,1,0,0,0,0,0,1,16286,68,170,Brazil,68,170,71,Orthodox,1.75,0.51,2.04,0.59,3.93,0.45,0,4.1,13.37,11292,69,170,Cuba,69,185,71,Southpaw,2.77,0.44,3.4,0.51,2,0.48,0.81,0.6,11.01,32.81861739,34.86652977
24707,6,12/15/12,Chad Mendes,Yaotzin Meza,win,loss,38393,15937,KO,1,1:55,4,3,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,38393,66,145,United States,66,145,66,Orthodox,2.7,0.49,2.16,0.68,4.16,0.54,1,0.3,12.03,15937,69,145,United States,69,145,74,Orthodox,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,6.94,27.62491444,31.86036961
24707,5,12/15/12,Igor Pokrajac,Joey Beltran,NC,NC,7621,21219,NC,3,5:00,8,4,4,0,1,8,3,5,0,3,1,2,1,1,1,2,0,2,1,0,1,4,7621,72,205,Croatia,72,205,76,Orthodox,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2,9.23,21219,73,185,United States,73,185,75,Orthodox,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0,12.5,33.86995209,31.01711157
24707,4,12/15/12,Mike Pierce,Seth Baczynski,win,loss,25415,13827,Decision,3,5:00,10,7,3,2,0,5,4,1,4,0,1,2,4,0,0,3,2,1,1,0,0,1,25415,68,170,United States,68,170,70,Orthodox,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,10.43,13827,75,170,United States,75,170,74,Orthodox,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8,9.37,32.28747433,31.137577
24707,2,12/15/12,Mike Wilkinson,Brendan Loughnane,win,loss,50586,44417,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50586,68,145,England,67,145,68,,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,9.29,44417,70,145,England,69,155,71,,5,0.63,3.6,0.66,0,0,0.91,0,10.8,25.25119781,
