id,B_ID,First Name_B,Last Name_B,Full_Name_B,B_Weight,B_Age,Weight_B,Height_B,Reach_B,Stance_B,R_ID,First Name_R,Last Name_R,Full_Name_R,R_Age,R_Height,R_Weight,Height_R,Weight_R,Reach_R,R_Wrestling,R_BJJ,R_Boxing,R_Kickboxing,R_MuayTai,R_Freestyle,R_Sambo,R_Karate,R_Judo,Stance_R,winby,winner,Record_B,Wins_B,Losses_B,Draws_B,Record_R,Wins_R,Losses_R,Draws_R,BPrev,BStreak,B_Location,Event_ID,B_Wrestling,B_BJJ,B_Boxing,B_Kickboxing,B_MuayTai,B_Freestyle,B_Sambo,B_Karate,B_Judo,Full_Name__B,SLpM__B,StrAcc__B,SApM__B,StrDef__B,TDAvg__B,TDAcc__B,TDDef__B,SubAvg__B,Full_Name__R,SLpM__R,StrAcc__R,SApM__R,StrDef__R,TDAvg__R,TDAcc__R,TDDef__R,SubAvg__R
1092,2213,Mirsad,Bektic,Mirsad Bektic,65,27,145,68,70,Orthodox,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,11/1/00,11,1,0,17-5-0,17,5,0,6,1,"Montreal, Quebec Canada",866,1,0,0,0,0,0,0,1,0,Mirsad Bektic,3.08,0.5,1.17,0.67,4.23,0.53,1,0.6,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1093,1980,Hacran,Dias,Hacran Dias,70,34,145,68,69,Orthodox,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,23-5-1,23,5,1,17-5-0,17,5,0,0,0,Rio de Janeiro Brazil,670,0,1,0,0,0,0,0,0,0,Hacran Dias,2.07,0.44,2.82,0.56,2.86,0.41,0.77,0.4,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1094,2773,Josh,Emmett,Josh Emmett,65,33,155,66,70,Orthodox,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,11-0-0,11,0,0,17-5-0,17,5,0,4,1,"Sacramento, California United States",848,1,1,0,0,0,0,0,0,0,Josh Emmett,4.7,0.45,3.93,0.67,4,0.57,0.4,0.5,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1095,1907,Dennis,Bermudez,Dennis Bermudez,65,31,145,66,66,Orthodox,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,SUB,red,17-6-0,17,6,0,17-5-0,17,5,0,2,2,"Lindenhurst, New York United States",689,1,0,0,0,0,0,0,0,0,Dennis Bermudez,4.34,0.46,2.81,0.57,4.17,0.43,0.91,1.3,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1096,461,Diego,Sanchez,Diego Sanchez,70,36,155,70,72,Southpaw,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,DEC,red,29-9-0,29,9,0,17-5-0,17,5,0,2,1,"Albuquerque, New Mexico United States",746,1,1,0,0,0,0,0,0,0,Diego Sanchez,2.75,0.36,2.95,0.58,1.48,0.21,0.5,1,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1097,2724,Jason,Knight,Jason Knight,65,26,145,70,71,Orthodox,1054,Ricardo,Lamas,Ricardo Lamas,36,172,65,68,145,71,1,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,19-2-0,19,2,0,17-5-0,17,5,0,5,4,"DIberville, Mississippi United States",823,0,0,0,0,0,1,0,0,0,Jason Knight,3.57,0.35,2.63,0.51,1.93,0.36,0.44,2.5,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1
1098,1531,Charles,Oliveira,Charles Oliveira,70,28,155,70,74,Orthodox,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,21-7-0,21,7,0,32-14-0,32,14,0,10,0,"Houston , Texas United States",866,0,1,0,0,1,0,0,0,0,Charles Oliveira,3.17,0.5,3.04,0.52,2.66,0.37,0.58,2.7,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1099,750,Tatsuya,Kawajiri,Tatsuya Kawajiri,65,40,145,67,69,Orthodox,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,35-10-2,35,10,2,32-14-0,32,14,0,1,1,Ibaraki Japan,665,0,0,0,1,0,0,0,0,0,Tatsuya Kawajiri,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1100,1791,Robert,Peralta,Robert Peralta,65,32,145,68,71,Orthodox,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,18-6-0,18,6,0,32-14-0,32,14,0,2,0,"Escondido, California USA",712,0,0,0,0,0,0,0,1,0,Robert Peralta,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1101,1907,Dennis,Bermudez,Dennis Bermudez,65,31,145,66,66,Orthodox,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,17-6-0,17,6,0,32-14-0,32,14,0,1,1,"Lindenhurst, New York United States",678,1,0,0,0,0,0,0,0,0,Dennis Bermudez,4.34,0.46,2.81,0.57,4.17,0.43,0.91,1.3,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1102,1092,Erik,Koch,Erik Koch,70,30,155,70,70,Southpaw,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,15-4-0,15,4,0,32-14-0,32,14,0,3,1,"Milwaukee, Wisconsin United States",824,0,0,0,0,0,0,0,1,0,Erik Koch,2.32,0.42,2.31,0.44,0.69,0.44,0.8,1.5,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1103,533,Thiago,Tavares,Thiago Tavares,65,33,145,67,68,Orthodox,459,Clay,Guida,Clay Guida,36,170,65,67,145,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,24-7-1,24,7,1,32-14-0,32,14,0,2,0,Florianopolis Brazil,749,0,1,0,0,0,0,0,0,0,Thiago Tavares,2,0.4,2.31,0.62,3.83,0.42,0.62,1.5,Clay Guida,2.25,0.31,2.44,0.65,3.53,0.38,0.69,0.8
1104,2047,Neil,Magny,Neil Magny,77,31,170,75,80,Orthodox,768,Hector,Lombard,Hector Lombard,40,175,84,69,185,71,0,1,0,1,0,0,0,0,1,Southpaw,KO/TKO,blue,19-6-0,19,6,0,34-7-1,34,7,1,10,2,"Denver, Colorado United States",766,0,0,0,0,0,1,0,0,0,Neil Magny,4.04,0.5,2,0.56,2.71,0.46,0.59,0.4,Hector Lombard,2.77,0.44,3.4,0.51,2,0.48,0.81,0.6
1105,407,Joshua,Burkman,Joshua Burkman,77,38,155,70,72,Orthodox,768,Hector,Lombard,Hector Lombard,40,175,84,69,185,71,0,1,0,1,0,0,0,0,1,Southpaw,DEC,no contest,29-15-0,29,15,0,34-7-1,34,7,1,0,0,"Draper, Utah United States",691,1,0,0,0,0,0,0,0,0,Joshua Burkman,2.69,0.43,3.1,0.51,2.6,0.37,0.72,0.3,Hector Lombard,2.77,0.44,3.4,0.51,2,0.48,0.81,0.6
1106,1386,Tyron,Woodley,Tyron Woodley,77,36,170,69,74,Orthodox,1176,Rory,MacDonald,Rory MacDonald,29,182,77,72,170,76,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,17-3-1,17,3,1,18-4-0,18,4,0,1,1,"St. Louis, Missouri United States",669,1,1,0,0,0,0,0,0,0,Tyron Woodley,2.51,0.48,2.51,0.61,1.57,0.45,0.91,0.5,Rory MacDonald,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4
1107,1944,Stephen,Thompson,Stephen Thompson,77,35,170,72,75,Orthodox,1176,Rory,MacDonald,Rory MacDonald,29,182,77,72,170,76,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,13-2-1,13,2,1,18-4-0,18,4,0,4,4,"Simpsonville, South Carolina United States",775,0,0,0,1,1,0,0,0,0,Stephen Thompson,3.72,0.43,2.65,0.58,0.53,0.5,0.76,0,Rory MacDonald,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4
1108,942,Tarec,Saffiedine,Tarec Saffiedine,77,32,170,70,70,Switch,1176,Rory,MacDonald,Rory MacDonald,29,182,77,72,170,76,0,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,16-6-0,16,6,0,18-4-0,18,4,0,1,1,Brussels Belgium,688,0,1,0,1,0,0,0,1,0,Tarec Saffiedine,4.05,0.48,2.9,0.63,0.48,0.33,0.85,0.1,Rory MacDonald,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4
1109,326,Demian,Maia,Demian Maia,77,40,170,73,72,Southpaw,1176,Rory,MacDonald,Rory MacDonald,29,182,77,72,170,76,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,24-6-0,24,6,0,18-4-0,18,4,0,0,0,Sao Paulo Brazil,650,0,1,0,0,0,0,0,0,1,Demian Maia,1.82,0.44,1.61,0.62,2.99,0.31,0.65,1.3,Rory MacDonald,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4
1110,2423,Alex,Torres,Alex Torres,65,30,145,70,70,Orthodox,2422,Masio,Fullen,Masio Fullen,31,177,65,70,145,70,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,2/2/00,2,2,0,10/6/00,10,6,0,0,0,Bogot«__«_«_«__«æ∂Å Colombia,700,0,0,0,0,0,1,0,0,0,Alex Torres,2.47,0.37,2.73,0.69,2,0.22,0.5,0,Masio Fullen,2.46,0.32,3.5,0.54,0.47,0.33,0.69,0
1111,2216,Alex,White,Alex White,70,29,155,72,71,Southpaw,1930,Estevan,Payan,Estevan Payan,36,177,65,70,145,72,0,0,0,0,0,1,0,0,0,Orthodox,KO/TKO,blue,11/3/00,11,3,0,14-6-0,14,6,0,0,0,"Farmington, Missouri United States",661,0,0,0,0,0,1,0,0,0,Alex White,3.57,0.37,2.83,0.67,1.02,0.4,0.58,0.3,Estevan Payan,4.25,0.42,3.58,0.57,0.36,1,0.6,0.4
1112,2216,Alex,White,Alex White,70,29,155,72,71,Southpaw,2048,Lucas,Martins,Lucas Martins,29,182,65,72,145,72,0,0,0,0,1,0,0,0,0,Southpaw,KO/TKO,red,11/3/00,11,3,0,16-3-0,16,3,0,1,1,"Farmington, Missouri United States",676,0,0,0,0,0,1,0,0,0,Alex White,3.57,0.37,2.83,0.67,1.02,0.4,0.58,0.3,Lucas Martins,2.87,0.35,4.14,0.6,0,0,0.76,0.5
1113,2213,Mirsad,Bektic,Mirsad Bektic,65,27,145,68,70,Orthodox,2048,Lucas,Martins,Lucas Martins,29,182,65,72,145,72,0,0,0,0,1,0,0,0,0,Southpaw,KO/TKO,blue,11/1/00,11,1,0,16-3-0,16,3,0,2,2,"Montreal, Quebec Canada",725,1,0,0,0,0,0,0,1,0,Mirsad Bektic,3.08,0.5,1.17,0.67,4.23,0.53,1,0.6,Lucas Martins,2.87,0.35,4.14,0.6,0,0,0.76,0.5
1114,2216,Alex,White,Alex White,70,29,155,72,71,Southpaw,1891,Mitch,Clarke,Mitch Clarke,32,177,70,70,155,73,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,11/3/00,11,3,0,11/4/00,11,4,0,5,0,"Farmington, Missouri United States",830,0,0,0,0,0,1,0,0,0,Alex White,3.57,0.37,2.83,0.67,1.02,0.4,0.58,0.3,Mitch Clarke,2.26,0.34,2.85,0.46,0.74,0.18,0.5,0.5
1115,2655,Teruto,Ishihara,Teruto Ishihara,61,27,145,67,69,Southpaw,2728,Julian,Erosa,Julian Erosa,29,185,65,73,145,75,0,0,0,0,0,1,0,0,0,Southpaw,KO/TKO,blue,10/3/02,10,3,2,15-4-0,15,4,0,1,0,Osaka Japan,768,0,0,0,0,0,1,0,0,0,Teruto Ishihara,4.62,0.48,4.33,0.59,0,0,0.42,0,Julian Erosa,3.74,0.5,3.84,0.53,2.19,0.75,0.75,1.5
1116,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,70,29,155,69,70,Southpaw,648,Evan,Dunham,Evan Dunham,36,177,70,70,155,70,0,1,0,0,0,0,0,0,0,Southpaw,KO/TKO,blue,10/2/00,10,2,0,18-6-0,18,6,0,8,3,"Montreal, Quebec Canada",862,0,0,0,0,0,0,0,0,1,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7,Evan Dunham,5.68,0.39,3.38,0.63,1.91,0.34,0.8,1.1
1117,2821,Rick,Glenn,Rick Glenn,65,29,155,72,70,Southpaw,648,Evan,Dunham,Evan Dunham,36,177,70,70,155,70,0,1,0,0,0,0,0,0,0,Southpaw,DEC,red,19-4-1,19,4,1,18-6-0,18,6,0,0,0,"Sacramento, California United States",789,1,0,1,0,0,0,0,0,0,Rick Glenn,3.67,0.4,6.47,0.49,0,0,0.72,0,Evan Dunham,5.68,0.39,3.38,0.63,1.91,0.34,0.8,1.1
1118,1367,Rodrigo,Damm,Rodrigo Damm,70,38,155,67,71,Orthodox,648,Evan,Dunham,Evan Dunham,36,177,70,70,155,70,0,1,0,0,0,0,0,0,0,Southpaw,DEC,red,12/9/00,12,9,0,18-6-0,18,6,0,3,0,"Vila Velha, Espirito Santo Brazil",691,1,1,0,0,0,0,0,0,0,Rodrigo Damm,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,Evan Dunham,5.68,0.39,3.38,0.63,1.91,0.34,0.8,1.1
1119,2168,Beneil,Dariush,Beneil Dariush,70,29,155,70,72,Southpaw,1478,Charlie,Brenneman,Charlie Brenneman,37,177,70,70,155,72,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,14-3-0,14,3,0,19-8-0,19,8,0,0,0,"Yorba Linda, California United States",651,0,1,0,0,1,0,0,0,0,Beneil Dariush,3.83,0.46,2.93,0.6,1.33,0.25,0.75,0.7,Charlie Brenneman,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0
1120,2168,Beneil,Dariush,Beneil Dariush,70,29,155,70,72,Southpaw,2208,Diego,Ferreira,Diego Ferreira,33,175,70,69,155,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,14-3-0,14,3,0,12/2/00,12,2,0,3,1,"Yorba Linda, California United States",687,0,1,0,0,1,0,0,0,0,Beneil Dariush,3.83,0.46,2.93,0.6,1.33,0.25,0.75,0.7,Diego Ferreira,3.34,0.37,3.03,0.54,0.36,0.11,0.6,1.1
1121,1139,Alexander,Gustafsson,Alexander Gustafsson,93,31,205,77,79,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,17-4-0,17,4,0,18-1-0,18,1,0,2,0,Stockholm Sweden,744,0,0,1,0,0,0,0,0,0,Alexander Gustafsson,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1122,235,Anderson,Silva,Anderson Silva,84,43,185,74,77,Southpaw,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,34-8-0,34,8,0,18-1-0,18,1,0,2,0,Curitiba Brazil,778,0,1,0,0,1,0,0,1,0,Anderson Silva,3.1,0.63,1.87,0.62,0.55,0.77,0.69,0.9,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1123,516,Anthony,Johnson,Anthony Johnson,93,34,205,74,78,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,22-5-0,22,5,0,18-1-0,18,1,0,7,3,"Boca Raton, Florida United States",813,1,0,1,0,0,0,0,0,0,Anthony Johnson,3.3,0.46,1.65,0.64,2.48,0.6,0.79,0.7,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1124,129,Dan,Henderson,Dan Henderson,84,48,185,71,74,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,32-15-0,32,15,0,18-1-0,18,1,0,1,1,"Temecula, California USA",664,1,0,0,0,0,0,0,0,0,Dan Henderson,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1125,549,Jon,Jones,Jon Jones,93,31,205,76,84,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,no contest,22-1-0,22,1,0,18-1-0,18,1,0,3,3,"Albuquerque, New Mexico USA",823,1,0,0,0,0,0,0,0,0,Jon Jones,4.25,0.55,2,0.65,2.25,0.52,0.94,0.6,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1126,1694,Patrick,Cummins,Patrick Cummins,93,37,205,74,76,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,8/4/00,8,4,0,18-1-0,18,1,0,0,0,"Boca Raton, Florida United States",650,1,0,0,0,0,0,0,0,0,Patrick Cummins,4.32,0.52,2.75,0.57,6.87,0.51,0.8,0.2,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1127,2863,Volkan,Oezdemir,Volkan Oezdemir,93,29,205,74,75,Orthodox,1409,Daniel,Cormier,Daniel Cormier,39,180,106,71,205,72,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,13-1-0,13,1,0,18-1-0,18,1,0,3,3,"Coconut Creek, Florida United States",854,0,0,0,1,0,0,0,0,0,Volkan Oezdemir,5.47,0.45,5.07,0.59,0,0,1,0,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4
1128,516,Anthony,Johnson,Anthony Johnson,93,34,205,74,78,Orthodox,1189,Phil,Davis,Phil Davis,34,187,93,74,205,79,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,22-5-0,22,5,0,13-3-0,13,3,0,0,0,"Boca Raton, Florida United States",660,1,0,1,0,0,0,0,0,0,Anthony Johnson,3.3,0.46,1.65,0.64,2.48,0.6,0.79,0.7,Phil Davis,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6
1129,503,Ryan,Bader,Ryan Bader,93,35,205,74,74,Orthodox,1189,Phil,Davis,Phil Davis,34,187,93,74,205,79,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,23-5-0,23,5,0,13-3-0,13,3,0,2,2,"Tempe, Arizona USA",702,1,0,0,0,0,0,0,0,0,Ryan Bader,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,Phil Davis,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6
1130,516,Anthony,Johnson,Anthony Johnson,93,34,205,74,78,Orthodox,1139,Alexander,Gustafsson,Alexander Gustafsson,31,195,93,77,205,79,0,0,1,0,0,0,0,0,0,Orthodox,KO/TKO,blue,22-5-0,22,5,0,17-4-0,17,4,0,2,2,"Boca Raton, Florida United States",702,1,0,1,0,0,0,0,0,0,Anthony Johnson,3.3,0.46,1.65,0.64,2.48,0.6,0.79,0.7,Alexander Gustafsson,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6
1131,1968,Glover,Teixeira,Glover Teixeira,93,38,205,74,76,Orthodox,1139,Alexander,Gustafsson,Alexander Gustafsson,31,195,93,77,205,79,0,0,1,0,0,0,0,0,0,Orthodox,KO/TKO,red,26-5-0,26,5,0,17-4-0,17,4,0,7,1,"Danbury, Connecticut United States",819,0,1,1,0,0,0,0,1,0,Glover Teixeira,4.03,0.44,3.33,0.57,2.63,0.54,0.58,0.8,Alexander Gustafsson,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6
1132,2300,Jan,Blachowicz,Jan Blachowicz,93,35,205,74,78,Orthodox,1139,Alexander,Gustafsson,Alexander Gustafsson,31,195,93,77,205,79,0,0,1,0,0,0,0,0,0,Orthodox,DEC,red,19-6-0,19,6,0,17-4-0,17,4,0,4,1,Warsaw Poland,783,0,1,0,0,0,0,0,0,0,Jan Blachowicz,3.28,0.49,3.45,0.48,1.21,0.55,0.33,0.2,Alexander Gustafsson,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6
1133,2009,Jimi,Manuwa,Jimi Manuwa,93,38,205,73,79,Orthodox,1139,Alexander,Gustafsson,Alexander Gustafsson,31,195,93,77,205,79,0,0,1,0,0,0,0,0,0,Orthodox,KO/TKO,red,17-2-0,17,2,0,17-4-0,17,4,0,0,0,London England,649,0,0,1,0,0,0,0,0,0,Jimi Manuwa,3.56,0.59,2.93,0.5,0.72,0.25,0.68,0.5,Alexander Gustafsson,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6
1134,1694,Patrick,Cummins,Patrick Cummins,93,37,205,74,76,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,red,8/4/00,8,4,0,19-10-0,19,10,0,4,3,"Boca Raton, Florida United States",706,1,0,0,0,0,0,0,0,0,Patrick Cummins,4.32,0.52,2.75,0.57,6.87,0.51,0.8,0.2,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1135,2863,Volkan,Oezdemir,Volkan Oezdemir,93,29,205,74,75,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,DEC,blue,13-1-0,13,1,0,19-10-0,19,10,0,0,0,"Coconut Creek, Florida United States",804,0,0,0,1,0,0,0,0,0,Volkan Oezdemir,5.47,0.45,5.07,0.59,0,0,1,0,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1136,2009,Jimi,Manuwa,Jimi Manuwa,93,38,205,73,79,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,KO/TKO,blue,17-2-0,17,2,0,19-10-0,19,10,0,3,0,London England,793,0,0,1,0,0,0,0,0,0,Jimi Manuwa,3.56,0.59,2.93,0.5,0.72,0.25,0.68,0.5,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1137,2076,Nikita,Krylov,Nikita Krylov,93,26,205,75,77,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,red,21-5-0,21,5,0,19-10-0,19,10,0,1,1,Donetsk Ukraine,653,0,0,0,0,0,0,0,1,0,Nikita Krylov,6.55,0.6,2.87,0.45,0.37,0.16,0.42,1.8,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1138,2840,Tyson,Pedro,Tyson Pedro,93,27,205,75,79,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,red,6-0-0,6,0,0,19-10-0,19,10,0,4,1,Sydney Australia ,872,0,1,0,0,0,0,0,1,0,Tyson Pedro,3.26,0.64,1.81,0.51,3.62,1,1,1.8,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1139,2060,Ilir,Latifi,Ilir Latifi,93,35,205,70,73,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,blue,13-5-0,13,5,0,19-10-0,19,10,0,8,1,Malmo Sweden,860,1,0,0,0,0,0,0,0,0,Ilir Latifi,1.84,0.34,2.91,0.53,1.97,0.27,1,0.7,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1140,1865,Marcos,Rogerio de Lima,Marcos Rogerio de Lima,93,33,205,73,75,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,red,15-5-1,15,5,1,19-10-0,19,10,0,6,1,Sao Paulo Brazil,815,0,0,0,0,0,1,0,0,0,Marcos Rogerio de Lima,4.79,0.55,4.36,0.5,0,0,0.33,1.6,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1141,1390,Rafael,Feijao,Rafael Feijao,93,38,205,73,73,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,12/7/00,12,7,0,19-10-0,19,10,0,2,0,Rio de Janeiro Brazil,764,0,1,0,0,0,0,0,0,0,Rafael Feijao,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1142,1922,Ryan,Jimmo,Ryan Jimmo,93,36,205,73,73,Orthodox,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,red,19-5-0,19,5,0,19-10-0,19,10,0,1,1,"Edmonton, Alberta Canada",669,0,0,0,0,0,0,0,1,0,Ryan Jimmo,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1143,479,Yushin,Okami,Yushin Okami,77,37,185,74,72,Southpaw,1499,Ovince,Saint Preux,Ovince Saint Preux,35,190,93,75,205,80,1,0,0,0,0,0,0,0,0,Southpaw,SUB,red,30-8-0,30,8,0,19-10-0,19,10,0,0,0,Kanagawa Japan,835,0,0,0,0,0,0,0,0,1,Yushin Okami,2.23,0.38,2.2,0.62,1.88,0.47,0.84,0.5,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5
1144,1694,Patrick,Cummins,Patrick Cummins,93,37,205,74,76,Orthodox,472,Kyle,Kingsbury,Kyle Kingsbury,36,193,93,76,205,76,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,8/4/00,8,4,0,11/6/00,11,6,0,2,1,"Boca Raton, Florida United States",678,1,0,0,0,0,0,0,0,0,Patrick Cummins,4.32,0.52,2.75,0.57,6.87,0.51,0.8,0.2,Kyle Kingsbury,2.97,0.4,3.81,0.51,2.64,0.41,0.52,0
1145,1694,Patrick,Cummins,Patrick Cummins,93,37,205,74,76,Orthodox,1390,Rafael,Feijao,Rafael Feijao,38,185,93,73,205,73,0,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,8/4/00,8,4,0,12/7/00,12,7,0,5,0,"Boca Raton, Florida United States",724,1,0,0,0,0,0,0,0,0,Patrick Cummins,4.32,0.52,2.75,0.57,6.87,0.51,0.8,0.2,Rafael Feijao,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1
