eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL
40223,10,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Ovince St. Preux,Mauricio Rua,win,loss,38842,5707,KO,1,0:34,5,4,1,0,1,13,6,7,0,1,1,1,0,0,0,1,0,6,0,2,2,3
40223,9,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Warlley Alves,Alan Jouban,win,loss,70750,65878,Decision,3,5:00,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40223,8,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Claudio Henrique da Silva,Leon Edwards,win,loss,25830,62665,Decision,3,5:00,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40223,7,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Jorge Antonio Cezario de Oliveira,Dhiego Lima,loss,win,15380,59607,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40223,6,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Nina Ansaroff,Juliana Lima,loss,win,69632,73710,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40223,5,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Diego Rivas,Rodolfo Rubio Perez,win,loss,81835,31897,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40223,4,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Caio Magalhaes,Trevor Smith,win,loss,51163,51113,KO,1,0:31,4,3,1,3,0,4,2,2,1,0,1,1,1,0,0,1,0,0,2,0,1,1
40223,3,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Charlie Brenneman,Leandro Silva,loss,win,23403,86382,Submission,1,4:15,10,4,6,0,4,2,0,2,0,2,0,0,4,2,4,0,0,0,0,0,0,2
40223,2,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Tim Gorman,Thomas Almeida,loss,win,17717,87865,Decision,3,5:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40223,1,UFC Fight Night 56 - Shogun vs. St. Preux,11/8/14,Wagner Silva Gomes,Colby Covington,loss,win,115911,57269,Submission,3,3:26,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
37549,11,UFC 180 - Werdum vs. Hunt,11/15/14,Fabricio Werdum,Mark Hunt,win,loss,8390,10668,TKO,2,2:27,8,6,2,4,0,8,5,2,1,0,1,3,2,0,1,1,0,4,1,1,1,0
37549,10,UFC 180 - Werdum vs. Hunt,11/15/14,Kelvin Gastelum,Jake Ellenberger,win,loss,74700,13068,Submission,1,4:46,4,4,0,4,0,12,8,4,0,2,1,0,3,0,0,0,0,5,3,0,2,2
37549,9,UFC 180 - Werdum vs. Hunt,11/15/14,Dennis Bermudez,Ricardo Lamas,loss,win,58065,32051,Submission,1,3:18,8,7,1,7,0,6,5,1,1,0,2,1,4,1,0,0,1,2,2,0,0,1
37549,8,UFC 180 - Werdum vs. Hunt,11/15/14,Chris Heatherly,Augusto Montano,loss,win,101117,41494,TKO,1,4:50,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37549,7,UFC 180 - Werdum vs. Hunt,11/15/14,Hector Urbina,Edgar Garcia,win,loss,18168,23108,Submission,1,3:38,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
37549,6,UFC 180 - Werdum vs. Hunt,11/15/14,Leonardo Morales,Yair Rodriguez,loss,win,111777,106305,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37549,5,UFC 180 - Werdum vs. Hunt,11/15/14,Jose Alberto Quinonez,Alejandro Perez,loss,win,152627,13428,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37549,4,UFC 180 - Werdum vs. Hunt,11/15/14,Jessica Eye,Leslie Smith,win,loss,39575,46542,TKO,2,1:30,2,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
37549,3,UFC 180 - Werdum vs. Hunt,11/15/14,Humberto Brown Morrison,Gabriel Benitez,loss,win,45721,25733,Technical,3,0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37549,2,UFC 180 - Werdum vs. Hunt,11/15/14,Enrique Briones,Guido Cannetti,win,loss,20939,69513,Submission,2,1:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37549,1,UFC 180 - Werdum vs. Hunt,11/15/14,Marco Beltran,Marlon Vera,win,loss,40285,97179,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39915,12,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Cub Swanson,Frankie Edgar,loss,win,11002,14204,Submission,5,4:56,7,6,1,6,0,16,11,4,2,0,0,4,2,1,0,0,1,3,7,0,0,4
39915,11,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Bobby Green,Edson Barboza,loss,win,27953,46259,Decision,3,5:00,4,4,0,4,0,10,8,2,1,0,1,1,2,0,0,0,0,5,3,1,1,0
39915,10,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Brad Pickett,Chico Camus,loss,win,11743,42850,Decision,3,5:00,8,4,4,0,1,5,2,2,0,1,1,1,2,2,0,2,0,0,2,1,0,1
39915,9,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Jared Rosholt,Alexey Oleinik,loss,win,76763,2027,KO,1,3:21,3,3,0,3,0,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0
39915,8,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Joseph Benavidez,Dustin Ortiz,win,loss,15008,58097,Decision,3,5:00,9,7,2,1,0,4,3,1,2,0,1,3,3,0,1,1,0,1,2,0,0,1
39915,7,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Isaac Vallie-Flagg,Matt Wiman,loss,win,8180,12236,Decision,3,5:00,3,1,2,0,2,14,9,5,0,1,0,0,1,0,0,2,2,2,4,0,2,3
39915,6,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Josh Copeland,Ruslan Magomedov,loss,win,75537,74434,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39915,5,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Roger Narvaez,Luke Barnatt,win,loss,60454,56567,Decision,3,5:00,1,0,1,0,1,4,3,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1
39915,4,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,James Vick,Nick Hein,win,loss,81956,50774,Decision,3,5:00,2,2,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
39915,3,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Yves Edwards,Akbarh Arreola,loss,win,344,6120,Submission,1,1:52,20,10,9,0,1,1,0,1,0,1,1,5,3,2,2,5,0,0,0,0,0,1
39915,2,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Paige VanZant,Kailin Curran,win,loss,99019,62703,TKO,3,2:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39915,1,UFC Fight Night 57 - Edgar vs. Swanson,11/22/14,Juan Manuel Puig,Doo Ho Choi,loss,win,44638,56689,TKO,1,0:18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35511,11,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Robbie Lawler,Johny Hendricks,win,loss,2245,24539,Decision,5,5:00,13,9,4,2,0,13,11,2,1,0,0,5,4,2,1,1,0,5,6,0,0,2
35511,10,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Gilbert Melendez,Anthony Pettis,loss,win,5545,26627,Submission,2,1:53,2,1,1,1,0,5,4,1,4,0,0,0,1,0,0,1,1,2,1,0,0,1
35511,9,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Brendan Schaub,Travis Browne,loss,win,33926,16785,TKO,1,4:50,10,6,4,0,1,10,7,2,0,1,0,3,2,0,3,1,1,5,1,0,1,1
35511,8,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Anthony Hamilton,Todd Duffee,loss,win,58947,22903,KO,1,0:33,2,1,1,1,0,3,2,1,1,0,0,1,0,1,0,0,0,2,0,0,1,0
35511,7,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Abel Trujillo,Tony Ferguson,loss,win,17129,31239,Submission,2,4:19,5,3,1,2,0,7,6,1,3,0,0,3,0,0,0,1,1,3,2,0,0,1
35511,6,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Francisco Rivera,Urijah Faber,loss,win,11908,8847,Submission,2,1:34,6,3,2,0,1,10,7,3,1,0,0,2,1,1,0,1,5,0,2,0,1,2
35511,5,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Josh Samman,Eddie Gordon,win,loss,17460,66410,KO,2,3:08,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35511,4,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Justin Jones,Corey Anderson,loss,win,93683,171723,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35511,3,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Ashlee Evans-Smith,Raquel Pennington,loss,win,75021,75564,Technical,1,4:59,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35511,2,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Matt Hobar,Sergio Pettis,loss,win,59713,50987,Decision,3,5:00,2,1,1,1,0,3,2,1,1,0,0,0,1,0,1,0,0,0,2,1,0,0
35511,1,UFC 181 - Hendricks vs. Lawler 2,12/6/14,Alex White,Clay Collard,loss,win,55954,78465,Decision,3,5:00,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40679,11,UFC - The Ultimate Fighter 20 Finale,12/12/14,Rose Namajunas,Carla Esparza,loss,win,69083,63410,Submission,3,1:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,10,UFC - The Ultimate Fighter 20 Finale,12/12/14,Jeremy Stephens,Charles Oliveira,loss,win,12179,30300,Decision,3,5:00,19,10,9,0,1,11,6,4,2,0,0,5,5,2,1,6,6,0,0,1,2,1
40679,9,UFC - The Ultimate Fighter 20 Finale,12/12/14,K.J. Noons,Daron Cruickshank,NC,NC,6727,53717,NC,2,0:25,3,2,1,2,0,9,6,3,1,0,0,1,1,0,0,1,0,3,3,1,0,2
40679,8,UFC - The Ultimate Fighter 20 Finale,12/12/14,Joe Proctor,Yancy Medeiros,loss,win,46307,27738,Submission,1,4:37,4,3,1,2,0,4,1,2,1,0,0,2,1,0,0,1,1,0,0,0,1,0
40679,7,UFC - The Ultimate Fighter 20 Finale,12/12/14,Jessica Penne,Randa Markos,win,loss,21247,75417,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,6,UFC - The Ultimate Fighter 20 Finale,12/12/14,Felice Herrig,Lisa Ellis,win,loss,42432,10071,Submission,2,3:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,5,UFC - The Ultimate Fighter 20 Finale,12/12/14,Heather Clark,Bec Rawlings,win,loss,67132,84964,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,4,UFC - The Ultimate Fighter 20 Finale,12/12/14,Joanne Calderwood,Seo Hee Ham,win,loss,94103,21246,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,3,UFC - The Ultimate Fighter 20 Finale,12/12/14,Tecia Torres,Angela Magana,win,loss,85096,21720,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,2,UFC - The Ultimate Fighter 20 Finale,12/12/14,Alex Chambers,Aisling Daly,loss,win,65649,25245,Submission,1,4:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,1,UFC - The Ultimate Fighter 20 Finale,12/12/14,Angela Hill,Emily Kagan,win,loss,148517,68959,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38839,12,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Junior dos Santos,Stipe Miocic,win,loss,17272,39537,Decision,5,5:00,12,10,2,0,1,7,6,1,3,0,1,7,2,0,1,1,0,3,3,0,1,0
38839,11,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Rafael dos Anjos,Nate Diaz,win,loss,11675,11451,Decision,3,5:00,16,11,5,2,0,19,12,7,1,0,2,3,6,1,1,3,7,2,2,0,1,6
38839,10,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Alistair Overeem,Stefan Struve,win,loss,461,15063,KO,1,4:13,5,2,3,0,1,13,9,4,0,1,0,1,1,0,3,0,4,4,1,0,4,0
38839,9,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Gabriel Gonzaga,Matt Mitrione,loss,win,7306,49519,TKO,1,1:59,18,11,7,0,1,11,8,3,2,0,4,7,0,0,5,2,0,7,1,0,1,1
38839,8,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Joanna Jedrzejczyk,Claudia Gadelha,win,loss,101411,48404,Decision,3,5:00,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
38839,7,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,John Moraga,Willie Gates,win,loss,55159,40436,Submission,3,4:06,6,4,2,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0
38839,6,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Joe Riggs,Ben Saunders,loss,win,2765,10339,TKO,1,0:57,8,4,4,0,1,8,5,3,1,0,2,1,1,3,1,0,2,2,1,0,1,2
38839,5,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Jamie Varner,Drew Dober,loss,win,7168,23982,Submission,1,1:52,8,3,5,0,3,2,0,2,0,2,1,1,1,2,2,1,0,0,0,0,0,2
38839,4,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Joe Ellenberger,Bryan Barberena,loss,win,14173,51471,TKO,3,3:24,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38839,3,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Garett Whiteley,David Michaud,loss,win,39261,53778,Decision,3,5:00,2,0,2,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
38839,2,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Henry Cejudo,Dustin Kimura,win,loss,125297,41247,Decision,3,5:00,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1
38839,1,UFC on Fox 13 - Dos Santos vs. Miocic,12/13/14,Anthony Birchak,Ian Entwistle,loss,win,53300,50588,Submission,1,1:04,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40613,12,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,C.B. Dollaway,Lyoto Machida,loss,win,22350,7513,TKO,1,1:02,14,9,5,2,0,18,13,5,0,1,2,2,5,1,2,1,1,5,7,0,1,3
40613,11,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Mitch Gagnon,Renan Barao,loss,win,37404,23156,Submission,3,3:53,5,4,1,4,0,8,7,1,0,1,2,0,1,1,0,0,2,2,3,0,1,0
40613,10,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Patrick Cummins,Antonio Carlos Jr.,win,loss,72981,143157,Decision,3,5:00,3,2,1,2,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
40613,9,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Rashid Magomedov,Elias Silverio,win,loss,41524,88613,TKO,3,4:57,2,2,0,2,0,3,3,0,3,0,0,0,2,0,0,0,1,0,2,0,0,0
40613,8,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Erick Silva,Mike Rhodes,win,loss,15009,87296,Technical,1,1:15,8,4,4,0,1,2,0,2,0,2,2,2,0,0,2,1,0,0,0,0,0,2
40613,7,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Antonio dos Santos Jr.,Daniel Sarafian,loss,win,46759,17665,TKO,2,1:01,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,0,1,0,0,1,0,2
40613,6,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Igor Pokrajac,Marcos Rogerio de Lima,loss,win,7621,51955,TKO,1,1:59,11,4,6,0,2,1,1,0,1,0,1,2,1,1,2,3,0,1,0,0,0,0
40613,5,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Tom Niinimaki,Renato Carneiro,loss,win,5639,61700,Submission,2,3:30,3,1,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
40613,4,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Hacran Dias,Darren Elkins,win,loss,19789,22094,Decision,3,5:00,3,1,2,0,2,11,8,3,1,0,0,0,1,0,0,2,0,2,6,1,1,1
40613,3,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Leandro Issa,Yuta Sasaki,win,loss,19521,63070,Submission,2,4:13,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
40613,2,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Marcio Alexandre Jr.,Tim Means,loss,win,95457,11281,Decision,3,5:00,1,0,1,0,1,6,3,3,1,0,0,0,0,0,0,0,0,1,2,0,0,3
40613,1,UFC Fight Night 58 - Machida vs. Dollaway,12/20/14,Jake Collier,Vitor Miranda,loss,win,83599,13004,TKO,1,4:59,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38841,11,UFC 182 - Jones vs. Cormier,1/3/15,Jon Jones,Daniel Cormier,win,loss,27944,52311,Decision,5,5:00,15,14,1,11,0,4,4,0,4,0,4,4,5,0,0,0,0,1,2,0,0,0
38841,10,UFC 182 - Jones vs. Cormier,1/3/15,Myles Jury,Donald Cerrone,loss,win,34236,15105,Decision,3,5:00,6,6,0,6,0,15,12,3,5,0,1,2,3,0,0,0,4,4,4,0,1,2
38841,9,UFC 182 - Jones vs. Cormier,1/3/15,Brad Tavares,Nate Marquardt,win,loss,33095,1712,Decision,3,5:00,10,7,3,0,2,17,11,6,1,0,0,1,6,0,1,2,3,4,4,0,3,3
38841,8,UFC 182 - Jones vs. Cormier,1/3/15,Kyoji Horiguchi,Louis Gaudinot,win,loss,64413,45230,Decision,3,5:00,3,3,0,3,0,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1
38841,7,UFC 182 - Jones vs. Cormier,1/3/15,Hector Lombard,Joshua Burkman,NC,NC,11292,10003,NC,3,5:00,5,3,2,2,0,10,5,5,0,3,0,2,1,0,0,2,1,1,3,2,0,3
38841,6,UFC 182 - Jones vs. Cormier,1/3/15,Paul Felder,Danny Castillo,win,loss,68205,26070,KO,2,2:09,1,1,0,1,0,11,7,4,0,1,0,0,1,0,0,0,0,2,5,0,1,3
38841,5,UFC 182 - Jones vs. Cormier,1/3/15,Marcus Brimage,Cody Garbrandt,loss,win,21618,50381,TKO,3,4:50,6,4,2,1,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0
38841,4,UFC 182 - Jones vs. Cormier,1/3/15,Shawn Jordan,Jared Cannonier,win,loss,45624,78628,KO,1,2:57,7,4,3,1,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0
38841,3,UFC 182 - Jones vs. Cormier,1/3/15,Rodrigo Damm,Evan Dunham,loss,win,11507,22038,Decision,3,5:00,6,3,3,0,2,13,7,6,0,3,1,0,2,0,1,2,1,2,4,1,2,3
38841,2,UFC 182 - Jones vs. Cormier,1/3/15,Mats Nilsson,Omari Akhmedov,loss,win,32446,83462,Decision,3,5:00,1,0,1,0,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
38841,1,UFC 182 - Jones vs. Cormier,1/3/15,Marion Reneau,Alexis Dufresne,win,loss,61266,113687,Decision,3,5:00,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41773,12,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Conor McGregor,Dennis Siver,win,loss,29688,9817,TKO,2,1:54,4,4,0,4,0,18,11,6,1,0,0,3,1,0,0,0,2,3,6,2,2,2
41773,11,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Donald Cerrone,Benson Henderson,win,loss,15105,20548,Decision,3,5:00,16,13,3,6,0,11,9,2,0,1,4,4,5,0,1,2,1,0,8,1,1,0
41773,10,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Ron Stallings,Uriah Hall,loss,win,11950,14210,TKO,1,3:37,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,2
41773,9,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Norman Parke,Gleison Tibau,loss,win,47549,5993,Decision,3,5:00,5,4,0,1,0,23,15,8,2,0,0,1,3,0,0,0,4,1,10,1,2,5
41773,8,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Cathal Pendred,Sean Spencer,win,loss,64373,60908,Decision,3,5:00,2,2,0,2,0,5,3,2,1,0,0,0,1,0,0,0,0,0,3,1,0,1
41773,7,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,John Howard,Lorenz Larkin,loss,win,11798,51345,TKO,1,2:17,11,6,5,0,2,5,1,4,0,3,0,2,4,0,1,4,0,0,1,0,1,3
41773,6,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Lipeng Zhang,Chris Wade,loss,win,50416,79335,Decision,3,5:00,2,2,0,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
41773,5,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Patrick Holohan,Shane Howell,win,loss,63616,20906,Decision,3,5:00,2,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41773,4,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Frankie Perez,Johnny Case,loss,win,79784,28017,TKO,3,1:54,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41773,3,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Sean Soriano,Charles Rosa,loss,win,61682,71116,Submission,3,4:43,2,0,2,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
41773,2,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Sean OConnell,Matt Van Buren,win,loss,33156,64754,TKO,3,2:11,2,0,2,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
41773,1,UFC Fight Night 59 - McGregor vs. Siver,1/18/15,Tateki Matsuda,Joby Sanchez,loss,win,45607,50239,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
42123,12,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Alexander Gustafsson,Anthony Johnson,loss,win,26162,17662,TKO,1,2:15,10,8,2,1,0,13,9,4,2,0,2,4,2,1,0,1,0,7,2,3,1,0
42123,11,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Gegard Mousasi,Dan Henderson,win,loss,7466,195,TKO,1,1:10,4,2,2,0,1,13,7,6,0,1,1,0,1,1,0,1,0,2,5,1,1,3
42123,10,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Ryan Bader,Phil Davis,win,loss,22858,27802,Decision,3,5:00,15,11,4,3,0,12,9,2,1,0,1,3,7,2,2,0,3,0,6,0,0,2
42123,9,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Sam Sicilia,Akira Corassani,win,loss,53205,22641,KO,1,3:26,7,3,4,0,1,5,3,2,0,2,0,2,1,2,1,1,0,0,2,0,2,0
42123,8,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Nicholas Musoke,Albert Tumenov,loss,win,26160,60198,Decision,3,5:00,4,3,1,1,0,3,2,1,2,0,1,0,2,0,0,1,0,2,0,0,0,1
42123,7,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Sultan Aliev,Kenny Robertson,loss,win,89761,31978,KO,1,2:42,0,0,0,0,0,6,3,3,2,0,0,0,0,0,0,0,2,0,1,0,1,2
42123,6,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Andy Ogle,Makwan Amirkhani,loss,win,42659,69406,TKO,1,0:08,5,1,4,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0
42123,5,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Nikita Krylov,Stanislav Nedkov,win,loss,110937,27115,Submission,1,1:24,4,2,2,1,0,3,1,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0
42123,4,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Mairbek Taisumov,Anthony Christodoulou,win,loss,33161,53712,KO,2,0:38,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
42123,3,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Paul Redmond,Mirsad Bektic,loss,win,56615,59766,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42123,2,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Viktor Pesta,Konstantin Erokhin,win,loss,74176,98151,Decision,3,5:00,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42123,1,UFC on Fox 14 - Gustafsson vs. Johnson,1/24/15,Neil Seery,Chris Beal,win,loss,14062,53369,Decision,3,5:00,2,1,1,1,0,2,2,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0
39291,11,UFC 183 - Silva vs. Diaz,1/31/15,Anderson Silva,Nick Diaz,NC,NC,1356,2831,NC,5,5:00,18,16,2,0,2,13,7,6,0,2,3,11,2,0,2,0,2,4,1,0,0,6
39291,10,UFC 183 - Silva vs. Diaz,1/31/15,Kelvin Gastelum,Tyron Woodley,loss,win,74700,42605,Decision,3,5:00,5,5,0,5,0,6,4,2,1,0,2,0,3,0,0,0,0,4,0,0,0,2
39291,9,UFC 183 - Silva vs. Diaz,1/31/15,Al Iaquinta,Joe Lauzon,win,loss,42817,4923,TKO,2,3:34,7,5,2,2,0,17,11,6,2,0,0,2,3,0,0,0,7,3,1,1,2,3
39291,8,UFC 183 - Silva vs. Diaz,1/31/15,Thales Leites,Tim Boetsch,win,loss,8593,19544,Technical,2,3:45,12,9,3,4,0,15,9,6,1,0,3,2,4,0,0,3,0,4,5,2,2,2
39291,7,UFC 183 - Silva vs. Diaz,1/31/15,Jordan Mein,Thiago Alves,loss,win,6749,5998,KO,2,0:39,4,3,1,2,0,18,12,6,1,0,0,2,1,0,1,0,1,7,4,2,1,3
