eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time
42193,7,UFC 186 - Johnson vs. Horiguchi,4/25/15,Patrick Cote,Joe Riggs,win,loss,6612,2765,Decision,3,5:00
42193,6,UFC 186 - Johnson vs. Horiguchi,4/25/15,Alexis Davis,Sarah Kaufman,win,loss,22071,16524,Submission,2,3:08
42193,5,UFC 186 - Johnson vs. Horiguchi,4/25/15,Chad Laprise,Bryan Barberena,win,loss,69681,51471,Decision,3,5:00
42193,4,UFC 186 - Johnson vs. Horiguchi,4/25/15,Olivier Aubin-Mercier,David Michaud,win,loss,86241,53778,Submission,3,1:26
42193,3,UFC 186 - Johnson vs. Horiguchi,4/25/15,Nordine Taleb,Chris Clements,win,loss,26261,13469,Decision,3,5:00
42193,2,UFC 186 - Johnson vs. Horiguchi,4/25/15,Valerie Letourneau,Jessica Rakoczy,win,loss,21851,53506,Decision,3,5:00
42193,1,UFC 186 - Johnson vs. Horiguchi,4/25/15,Randa Markos,Aisling Daly,win,loss,75417,25245,Decision,3,5:00
42195,12,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Stipe Miocic,Mark Hunt,win,loss,39537,10668,TKO,5,2:47
42195,11,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Robert Whittaker,Brad Tavares,win,loss,45132,33095,KO,1,0:44
42195,10,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Sean O'Connell,Anthony Perosh,win,loss,33156,9491,TKO,1,0:56
42195,9,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,James Vick,Jake Matthews,win,loss,81956,122139,Submission,1,4:53
42195,8,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Daniel Hooker,Hatsu Hioki,win,loss,45122,5466,KO,2,4:13
42195,7,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Kyle Noke,Jonavin Webb,win,loss,7632,81634,Decision,3,5:00
42195,6,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Sam Alvey,Daniel Kelly,win,loss,35410,49516,TKO,1,0:49
42195,5,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Bec Rawlings,Lisa Ellis,win,loss,84964,10071,Submission,1,4:09
42195,4,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Bradley Scott,Dylan Andrews,win,loss,44442,21803,Submission,2,4:54
42195,3,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Alex Chambers,Kailin Curran,win,loss,65649,62703,Submission,3,3:15
42195,2,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Brendan O'Reilly,Vik Grujic,win,loss,52633,69858,Decision,3,5:00
42195,1,UFC Fight Night 65 - Miocic vs. Hunt,5/10/15,Ben Nguyen,Alptekin Ozkilic,win,loss,8183,73826,KO,1,4:59
42197,12,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Frankie Edgar,Urijah Faber,win,loss,14204,8847,Decision,5,5:00
42197,11,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Gegard Mousasi,Costas Philippou,win,loss,7466,32432,Decision,3,5:00
42197,10,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Mark Munoz,Luke Barnatt,win,loss,22411,56567,Decision,3,5:00
42197,9,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Neil Magny,Hyun Gyu Lim,win,loss,69166,21040,TKO,2,1:24
42197,8,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Phillipe Nover,Yui Chul Nam,win,loss,7415,15987,Decision,3,5:00
42197,7,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Levan Makashvili,Mark Eddiva,win,loss,126881,75370,Decision,3,5:00
42197,6,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Jon Tuck,Tae Hyun Bang,win,loss,45108,23167,Submission,1,3:56
42197,5,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Kajan Johnson,Lipeng Zhang,win,loss,5615,50416,Decision,3,5:00
42197,4,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Jingliang Li,Dhiego Lima,win,loss,26381,59607,KO,1,1:25
42197,3,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Guangyou Ning,Royston Wee,win,loss,26389,88793,TKO,2,4:59
42197,2,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Jon delos Reyes,Roldan Sangcha-an,win,loss,58594,103497,Submission,2,3:13
42197,1,UFC Fight Night 66 - Edgar vs. Faber,5/16/15,Zhikui Yao,Nolan Ticman,win,loss,122383,72084,Decision,3,5:00
42199,11,UFC 187 - Johnson vs. Cormier,5/23/15,Daniel Cormier,Anthony Johnson,win,loss,52311,17662,Submission,3,2:39
42199,10,UFC 187 - Johnson vs. Cormier,5/23/15,Chris Weidman,Vitor Belfort,win,loss,42804,156,TKO,1,2:53
42199,9,UFC 187 - Johnson vs. Cormier,5/23/15,Donald Cerrone,John Makdessi,win,loss,15105,37402,TKO,2,4:44
42199,8,UFC 187 - Johnson vs. Cormier,5/23/15,Andrei Arlovski,Travis Browne,win,loss,270,16785,TKO,1,4:41
42199,7,UFC 187 - Johnson vs. Cormier,5/23/15,Joseph Benavidez,John Moraga,win,loss,15008,55159,Decision,3,5:00
42199,6,UFC 187 - Johnson vs. Cormier,5/23/15,John Dodson,Zach Makovsky,win,loss,11660,20522,Decision,3,5:00
42199,5,UFC 187 - Johnson vs. Cormier,5/23/15,Dong Hyun Kim,Joshua Burkman,win,loss,16374,10003,Submission,3,2:13
42199,4,UFC 187 - Johnson vs. Cormier,5/23/15,Rafael Natal,Uriah Hall,win,loss,13968,14210,Decision,3,5:00
42199,3,UFC 187 - Johnson vs. Cormier,5/23/15,Colby Covington,Mike Pyle,win,loss,57269,4577,Decision,3,5:00
42199,2,UFC 187 - Johnson vs. Cormier,5/23/15,Islam Makhachev,Leo Kuntz,win,loss,76836,44602,Submission,2,2:38
42199,1,UFC 187 - Johnson vs. Cormier,5/23/15,Justin Scoggins,Josh Sampo,win,loss,71120,66883,Decision,3,5:00
42201,12,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Carlos Condit,Thiago Alves,win,loss,6765,5998,TKO,2,5:00
42201,11,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Charles Oliveira,Nik Lentz,win,loss,30300,15058,Submission,3,1:10
42201,10,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Alex Oliveira,K.J. Noons,win,loss,110143,6727,Submission,1,2:51
42201,9,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Francimar Barroso,Ryan Jimmo,win,loss,14702,21044,Decision,3,5:00
42201,8,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Francisco Trinaldo,Norman Parke,win,loss,31103,47549,Decision,3,5:00
42201,7,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Darren Till,Wendell de Oliveira Marques,win,loss,73436,15393,KO,2,1:37
42201,6,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Rony Mariano Bezerra,Damon Jackson,NC,NC,38190,113767,NC,1,3:31
42201,5,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Jussier da Silva,Wilson Reis,win,loss,36939,23401,Decision,3,5:00
42201,4,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Nicolas Dalby,Elizeu Zaleski dos Santos,win,loss,63608,63825,Decision,3,5:00
42201,3,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Mirsad Bektic,Lucas Martins,win,loss,59766,100031,TKO,2,0:30
42201,2,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Juliana Lima,Ericka Almeida,win,loss,73710,98419,Decision,3,5:00
42201,1,UFC Fight Night 67 - Condit vs. Alves,5/30/15,Tom Breese,Luiz Jorge Dutra Jr.,win,loss,45986,8121,TKO,1,4:58
42203,12,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Dan Henderson,Tim Boetsch,win,loss,195,19544,KO,1,0:28
42203,11,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Ben Rothwell,Matt Mitrione,win,loss,2262,49519,Submission,1,1:54
42203,10,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Dustin Poirier,Yancy Medeiros,win,loss,50529,27738,TKO,1,2:38
42203,9,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Brian Ortega,Thiago Tavares,win,loss,65310,4647,TKO,3,4:10
42203,8,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Anthony Birchak,Joe Soto,win,loss,53300,17004,KO,1,1:37
42203,7,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Francisco Rivera,Alex Caceres,win,loss,11908,41586,KO,1,0:21
42203,6,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Shawn Jordan,Derrick Lewis,win,loss,45624,59284,TKO,2,0:48
42203,5,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Omari Akhmedov,Brian Ebersole,win,loss,83462,3015,TKO,1,5:00
42203,4,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Chris Wade,Christos Giagos,win,loss,79335,68130,Decision,3,5:00
42203,3,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Joe Proctor,Justin Edwards,win,loss,46307,37452,Technical,3,4:58
42203,2,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Jake Collier,Ricardo Abreu,win,loss,83599,82392,Decision,3,5:00
42203,1,UFC Fight Night 68 - Boetsch vs. Henderson,6/6/15,Jose Alberto Quinonez,Leonardo Morales,win,loss,152627,111777,Submission,1,2:34
42205,1,UFC 188 - Velasquez vs. Werdum,6/13/15,Gabriel Benitez,Clay Collard,win,loss,25733,78465,Decision,3,5:00
42205,11,UFC 188 - Velasquez vs. Werdum,6/13/15,Fabricio Werdum,Cain Velasquez,win,loss,8390,19102,Submission,3,2:13
42205,10,UFC 188 - Velasquez vs. Werdum,6/13/15,Eddie Alvarez,Gilbert Melendez,win,loss,9265,5545,Decision,3,5:00
42205,9,UFC 188 - Velasquez vs. Werdum,6/13/15,Kelvin Gastelum,Nate Marquardt,win,loss,74700,1712,TKO,2,5:00
42205,8,UFC 188 - Velasquez vs. Werdum,6/13/15,Yair Rodriguez,Charles Rosa,win,loss,106305,71116,Decision,3,5:00
42205,7,UFC 188 - Velasquez vs. Werdum,6/13/15,Tecia Torres,Angela Hill,win,loss,85096,148517,Decision,3,5:00
42205,6,UFC 188 - Velasquez vs. Werdum,6/13/15,Henry Cejudo,Chico Camus,win,loss,125297,42850,Decision,3,5:00
42205,5,UFC 188 - Velasquez vs. Werdum,6/13/15,Efrain Escudero,Drew Dober,win,loss,16555,23982,Submission,1,0:54
42205,4,UFC 188 - Velasquez vs. Werdum,6/13/15,Patrick Williams,Alejandro Perez,win,loss,69607,13428,Technical,1,0:23
42205,3,UFC 188 - Velasquez vs. Werdum,6/13/15,Johnny Case,Francisco Trevino,win,loss,28017,38029,Decision,3,5:00
42205,2,UFC 188 - Velasquez vs. Werdum,6/13/15,Cathal Pendred,Augusto Montano,win,loss,64373,41494,Decision,3,5:00
42207,11,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Joanna Jedrzejczyk,Jessica Penne,win,loss,101411,21247,TKO,3,4:22
42207,10,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Tatsuya Kawajiri,Dennis Siver,win,loss,1326,9817,Decision,3,5:00
42207,9,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Peter Sobotta,Steve Kennedy,win,loss,15816,31092,Submission,1,2:57
42207,8,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Nick Hein,Lukasz Sajewski,win,loss,50774,31110,Decision,3,5:00
42207,7,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Makwan Amirkhani,Masio Fullen,win,loss,69406,40356,Submission,1,1:41
42207,6,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Mairbek Taisumov,Alan Patrick Silva Alves,win,loss,33161,31096,TKO,2,1:30
42207,5,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Arnold Allen,Alan Omer,win,loss,97499,23437,Submission,3,1:41
42207,4,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Noad Lahat,Niklas Backstrom,win,loss,35732,54620,Decision,3,5:00
42207,3,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Scott Askham,Antonio dos Santos Jr.,win,loss,40518,46759,KO,1,2:52
42207,2,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Magomed Mustafaev,Piotr Hallmann,win,loss,80231,53375,TKO,2,3:24
42207,1,UFC Fight Night 69 - Jedrzejczyk vs. Penne,6/20/15,Taylor Lapilus,Yuta Sasaki,win,loss,97337,63070,TKO,2,1:26
42209,9,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Yoel Romero,Lyoto Machida,win,loss,60762,7513,KO,3,1:38
42209,8,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Lorenz Larkin,Santiago Ponzinibbio,win,loss,51345,64593,TKO,2,3:07
42209,7,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Antonio Carlos Jr.,Eddie Gordon,win,loss,143157,66410,Submission,3,4:37
42209,6,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Thiago Santos,Steve Bosse,win,loss,90021,22732,KO,1,0:29
42209,5,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Hacran Dias,Levan Makashvili,win,loss,19789,126881,Decision,3,5:00
42209,4,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Alex Oliveira,Joe Merritt,win,loss,110143,138127,Decision,3,5:00
42209,3,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Leandro Silva,Lewis Gonzalez,win,loss,86382,84278,Decision,3,5:00
42209,2,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Tony Sims,Steve Montgomery,win,loss,30021,49092,KO,1,2:43
42209,1,UFC Fight Night 70 - Machida vs. Romero,6/27/15,Sirwan Kakai,Danny Martinez,win,loss,21446,16777,Decision,3,5:00
42211,11,UFC 189 - Mendes vs. McGregor,7/11/15,Conor McGregor,Chad Mendes,win,loss,29688,38393,TKO,2,4:57
42211,10,UFC 189 - Mendes vs. McGregor,7/11/15,Robbie Lawler,Rory MacDonald,win,loss,2245,14018,TKO,5,1:00
42211,9,UFC 189 - Mendes vs. McGregor,7/11/15,Jeremy Stephens,Dennis Bermudez,win,loss,12179,58065,TKO,3,0:32
42211,8,UFC 189 - Mendes vs. McGregor,7/11/15,Gunnar Nelson,Brandon Thatch,win,loss,25246,22298,Submission,1,2:54
42211,7,UFC 189 - Mendes vs. McGregor,7/11/15,Thomas Almeida,Brad Pickett,win,loss,87865,11743,KO,2,0:29
42211,6,UFC 189 - Mendes vs. McGregor,7/11/15,Matt Brown,Tim Means,win,loss,14310,11281,Submission,1,4:44
42211,5,UFC 189 - Mendes vs. McGregor,7/11/15,Alex Garcia,Mike Swick,win,loss,54124,5199,Decision,3,5:00
42211,4,UFC 189 - Mendes vs. McGregor,7/11/15,John Howard,Cathal Pendred,win,loss,11798,64373,Decision,3,5:00
42211,3,UFC 189 - Mendes vs. McGregor,7/11/15,Cody Garbrandt,Enrique Briones,win,loss,50381,20939,Decision,3,5:00
42211,2,UFC 189 - Mendes vs. McGregor,7/11/15,Louis Smolka,Neil Seery,win,loss,64792,14062,Decision,3,5:00
42211,1,UFC 189 - Mendes vs. McGregor,7/11/15,Cody Pfister,Yosdenis Cedeno,win,loss,48481,47066,Decision,3,5:00
42213,11,UFC - The Ultimate Fighter 21 Finale,7/12/15,Stephen Thompson,Jake Ellenberger,win,loss,59608,13068,KO,1,4:29
42213,10,UFC - The Ultimate Fighter 21 Finale,7/12/15,Kamaru Usman,Hayder Hassan,win,loss,120691,46033,Submission,2,1:19
42213,9,UFC - The Ultimate Fighter 21 Finale,7/12/15,Michael Graves,Vicente Luque,win,loss,64989,66474,Decision,3,5:00
42213,8,UFC - The Ultimate Fighter 21 Finale,7/12/15,Jorge Masvidal,Cezar Ferreira,win,loss,7688,22400,KO,1,4:22
42213,7,UFC - The Ultimate Fighter 21 Finale,7/12/15,Michelle Waterson,Angela Magana,win,loss,23091,21720,Submission,3,2:38
42213,6,UFC - The Ultimate Fighter 21 Finale,7/12/15,Maximo Blanco,Mike de la Torre,win,loss,36618,17915,TKO,1,0:16
42213,5,UFC - The Ultimate Fighter 21 Finale,7/12/15,Josh Samman,Caio Magalhaes,win,loss,17460,51163,Submission,1,2:52
42213,4,UFC - The Ultimate Fighter 21 Finale,7/12/15,Jerrod Sanders,Russell Doane,win,loss,48156,30054,Decision,3,5:00
42213,3,UFC - The Ultimate Fighter 21 Finale,7/12/15,Trevor Smith,Dan Miller,win,loss,51113,14464,Decision,3,5:00
42213,2,UFC - The Ultimate Fighter 21 Finale,7/12/15,George Sullivan,Dominic Waters,win,loss,15148,68971,Decision,3,5:00
42213,1,UFC - The Ultimate Fighter 21 Finale,7/12/15,Willie Gates,Darrell Montague,win,loss,40436,34214,TKO,1,1:36
42215,12,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Frank Mir,Todd Duffee,win,loss,2329,22903,KO,1,1:13
42215,11,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Tony Ferguson,Josh Thomson,win,loss,31239,2394,Decision,3,5:00
42215,10,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Holly Holm,Marion Reneau,win,loss,75125,61266,Decision,3,5:00
42215,9,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Manny Gamburyan,Scott Jorgensen,win,loss,5185,16852,Decision,3,5:00
42215,8,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Kevin Lee,James Moontasri,win,loss,84342,36889,Submission,1,2:56
42215,7,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Alan Jouban,Matt Dwyer,win,loss,65878,53933,Decision,3,5:00
42215,6,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Sam Sicilia,Yaotzin Meza,win,loss,53205,15937,Decision,3,5:00
42215,5,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Jessica Andrade,Sarah Moras,win,loss,100715,61600,Decision,3,5:00
42215,4,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Rani Yahya,Masanori Kanehara,win,loss,10425,13767,Decision,3,5:00
42215,3,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Sean Strickland,Igor Araujo,win,loss,30452,12803,Decision,3,5:00
42215,2,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Kevin Casey,Ildemar Alcantara,win,loss,24121,22223,Decision,3,5:00
42215,1,UFC Fight Night 71 - Mir vs. Duffee,7/15/15,Lyman Good,Andrew Craig,win,loss,14207,63284,KO,2,3:37
42217,12,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Michael Bisping,Thales Leites,win,loss,10196,8593,Decision,5,5:00
42217,11,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Evan Dunham,Ross Pearson,win,loss,22038,11884,Decision,3,5:00
42217,10,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Joseph Duffy,Ivan Jorge,win,loss,17052,5432,Submission,1,3:05
42217,9,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Joanne Calderwood,Cortney Casey,win,loss,94103,91121,Decision,3,5:00
42217,8,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Leon Edwards,Pawel Pawlak,win,loss,62665,65543,Decision,3,5:00
42217,7,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Steven Ray,Leonardo Mafra Texeira,win,loss,59838,76653,TKO,1,2:30
42217,6,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Patrick Holohan,Vaughan Lee,win,loss,63616,6946,Decision,3,5:00
42217,5,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Ilir Latifi,Hans Stringer,win,loss,40207,14825,KO,1,0:56
42217,4,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Mickael Lebout,Teemu Packalen,win,loss,81143,92415,Decision,3,5:00
42217,3,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Robert Whiteford,Paul Redmond,win,loss,47105,56615,KO,1,3:04
42217,2,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Jimmie Rivera,Marcus Brimage,win,loss,40954,21618,KO,1,1:29
42217,1,UFC Fight Night 72 - Bisping vs. Leites,7/18/15,Daniel Omielanczuk,Chris de la Rocha,win,loss,54303,146377,TKO,1,0:48
42219,12,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,T.J. Dillashaw,Renan Barao,win,loss,62507,23156,TKO,4,0:35
42219,11,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Miesha Tate,Jessica Eye,win,loss,26252,39575,Decision,3,5:00
42219,10,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Edson Barboza,Paul Felder,win,loss,46259,68205,Decision,3,5:00
42219,9,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Joe Lauzon,Takanori Gomi,win,loss,4923,425,TKO,1,2:37
42219,8,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Tom Lawlor,Gian Villante,win,loss,21940,42802,TKO,2,0:27
42219,7,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Jim Miller,Danny Castillo,win,loss,14463,26070,Decision,3,5:00
42219,6,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Ben Saunders,Kenny Robertson,win,loss,10339,31978,Decision,3,5:00
42219,5,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Bryan Caraway,Eddie Wineland,win,loss,13791,4173,Decision,3,5:00
42219,4,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,James Krause,Daron Cruickshank,win,loss,31766,53717,Submission,1,1:27
42219,3,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Andrew Holbrook,Ramsey Nijem,win,loss,78384,36963,Decision,3,5:00
42219,2,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Elizabeth Phillips,Jessamyn Duke,win,loss,83021,71307,Decision,3,5:00
42219,1,UFC on Fox 16 - Dillashaw vs. Barao 2,7/25/15,Zak Cummings,Dominique Steele,win,loss,31808,47845,TKO,1,0:43
42221,13,UFC 190 - Rousey vs. Correia,8/1/15,Ronda Rousey,Bethe Correia,win,loss,73073,103069,KO,1,0:34
42221,12,UFC 190 - Rousey vs. Correia,8/1/15,Mauricio Rua,Antonio Rogerio Nogueira,win,loss,5707,2270,Decision,3,5:00
42221,11,UFC 190 - Rousey vs. Correia,8/1/15,Glaico Franca,Fernando Bruno,win,loss,117927,25491,Submission,3,4:46
42221,10,UFC 190 - Rousey vs. Correia,8/1/15,Reginaldo Vieira,Dileno Lopes,win,loss,52454,29635,Decision,3,5:00
42221,9,UFC 190 - Rousey vs. Correia,8/1/15,Stefan Struve,Antonio Rodrigo Nogueira,win,loss,15063,1440,Decision,3,5:00
42221,8,UFC 190 - Rousey vs. Correia,8/1/15,Antonio Silva,Soa Palelei,win,loss,12354,9680,TKO,2,0:41
42221,7,UFC 190 - Rousey vs. Correia,8/1/15,Claudia Gadelha,Jessica Aguilar,win,loss,48404,15174,Decision,3,5:00
42221,6,UFC 190 - Rousey vs. Correia,8/1/15,Demian Maia,Neil Magny,win,loss,14637,69166,Submission,2,2:52
42221,5,UFC 190 - Rousey vs. Correia,8/1/15,Patrick Cummins,Rafael Cavalcante,win,loss,72981,16161,TKO,3,0:45
42221,4,UFC 190 - Rousey vs. Correia,8/1/15,Warlley Alves,Nordine Taleb,win,loss,70750,26261,Submission,2,4:11
42221,3,UFC 190 - Rousey vs. Correia,8/1/15,Iuri Alcantara,Leandro Issa,win,loss,16129,19521,Decision,3,5:00
42221,2,UFC 190 - Rousey vs. Correia,8/1/15,Vitor Miranda,Clint Hester,win,loss,13004,43866,TKO,2,2:38
42221,1,UFC 190 - Rousey vs. Correia,8/1/15,Guido Cannetti,Hugo Viana,win,loss,69513,65456,Decision,3,5:00
42223,13,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Glover Teixeira,Ovince St. Preux,win,loss,4655,38842,Technical,3,3:10
42223,12,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Beneil Dariush,Michael Johnson,win,loss,56583,68788,Decision,3,5:00
42223,11,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Derek Brunson,Sam Alvey,win,loss,68494,35410,TKO,1,2:19
42223,10,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Jared Rosholt,Timothy Johnson,win,loss,76763,72706,Decision,3,5:00
42223,9,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Amanda Nunes,Sara McMann,win,loss,31496,67094,Submission,1,2:53
42223,8,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Ray Borg,Geane Herrera,win,loss,84752,79290,Decision,3,5:00
42223,7,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Uriah Hall,Oluwale Bamgbose,win,loss,14210,103153,TKO,1,2:32
42223,6,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Chris Camozzi,Tom Watson,win,loss,17224,15179,Decision,3,5:00
42223,5,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Dustin Ortiz,Willie Gates,win,loss,58097,40436,TKO,3,2:58
42223,4,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Frankie Saenz,Sirwan Kakai,win,loss,55410,21446,Decision,3,5:00
42223,3,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Jonathan Wilson,Chris Dempsey,win,loss,108571,79277,KO,1,0:50
42223,2,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Marlon Vera,Roman Salazar,win,loss,97179,24790,Submission,2,2:15
42223,1,UFC Fight Night 73 - Teixeira vs. St. Preux,8/8/15,Scott Holtzman,Anthony Christodoulou,win,loss,78210,53712,Submission,3,2:40
42225,12,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Max Holloway,Charles Oliveira,win,loss,38671,30300,TKO,1,1:39
42225,11,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Neil Magny,Erick Silva,win,loss,69166,15009,Decision,3,5:00
42225,10,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Patrick Cote,Joshua Burkman,win,loss,6612,10003,TKO,3,1:26
42225,9,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Francisco Trinaldo,Chad Laprise,win,loss,31103,69681,TKO,1,2:43
42225,8,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Olivier Aubin-Mercier,Tony Sims,win,loss,86241,30021,Decision,3,5:00
42225,7,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Valerie Letourneau,Maryna Moroz,win,loss,21851,151905,Decision,3,5:00
42225,6,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Frankie Perez,Sam Stout,win,loss,79784,9901,TKO,1,0:54
42225,5,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Felipe Arantes,Yves Jabouin,win,loss,31372,1693,Submission,1,4:21
42225,4,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Nikita Krylov,Marcos Rogerio de Lima,win,loss,110937,51955,Submission,1,2:29
42225,3,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Chris Kelades,Chris Beal,win,loss,51576,53369,Decision,3,5:00
42225,2,UFC Fight Night 74 - Holloway vs. Oliveira,8/23/15,Shane Campbell,Elias Silverio,win,loss,34625,88613,Decision,3,5:00
